"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,1.0,1.0,0.5726352334022522,"President Obama Named 5th Best President in History by University",1.0,0.5726352334022522,"President Obama Named 5th Best President in History by University","Skipped"
0.0,59.0,0.0,0.07717812061309814,"A photograph <font color = red>shows</font> a <font color = red>woman</font> <font color = red>wearing</font> a <font color = red>sign</font> reading 'My <font color = red>Legs</font> Are Open for <font color = red>Refugees</font>.'",0.0,0.25704479217529297,"A photograph <font color = red>showo</font> a <font color = red>oman</font> <font color = red>uearing</font> a <font color = red>sigd</font> reading 'My <font color = red>uegs</font> Are Open for <font color = red>RefugeeB</font>.'","Failed"
0.0,1.0,1.0,0.6382319331169128,"Rick Perry says Texas education spending increased a phenomenal 70 percent as enrollment escalated 23 percent",1.0,0.6382319331169128,"Rick Perry says Texas education spending increased a phenomenal 70 percent as enrollment escalated 23 percent","Skipped"
0.0,1.0,1.0,0.5447635054588318,"Foreign carmakers have avoided donations to 9/11 Victims",1.0,0.5447635054588318,"Foreign carmakers have avoided donations to 9/11 Victims","Skipped"
0.0,69.0,0.0,0.06227588653564453,"The <font color = red>hotel</font> security <font color = red>guard</font> wounded in the <font color = red>Las</font> <font color = red>Vegas</font> mass <font color = red>shooting</font> has been <font color = red>arrested</font> as an accomplice to that <font color = red>event</font>.",0.0,0.39563047885894775,"The <font color = red>hotem</font> security <font color = red>huard</font> wounded in the <font color = red>hLas</font> <font color = red>Veags</font> mass <font color = red>shootnig</font> has been <font color = red>arresed</font> as an accomplice to that <font color = red>eveUt</font>.","Failed"
0.0,78.0,0.0,0.10836982727050781,"A <font color = red>famous</font> <font color = red>actor</font> <font color = red>defended</font> President <font color = red>Donald</font> <font color = red>Trump</font> and said that <font color = red>people</font> who criticize the chief <font color = red>executive</font> should <font color = red>leave</font> the United <font color = red>States</font>.",0.0,0.41864997148513794,"A <font color = red>famsous</font> <font color = red>aitor</font> <font color = red>deMended</font> President <font color = red>oDnald</font> <font color = red>Trmp</font> and said that <font color = red>peope</font> who criticize the chief <font color = red>eexcutive</font> should <font color = red>lHave</font> the United <font color = red>Sttes</font>.","Failed"
0.0,1.0,1.0,0.7149984836578369,"Josh Mandel chides Sen. Sherrod Brown for out-of-state contributions",1.0,0.7149984836578369,"Josh Mandel chides Sen. Sherrod Brown for out-of-state contributions","Skipped"
0.0,19.0,0.0,0.3078732490539551,"Media wrong that Belgium granted asylum to 1,800 Senegalese gay people | Africa <font color = red>Check</font>",1.0,0.6824490427970886,"Media wrong that Belgium granted asylum to 1,800 Senegalese gay people | Africa <font color = green>Chekc</font>","Successful"
0.0,25.0,0.0,0.3690568208694458,"House Speaker <font color = red>John</font> Boehner <font color = red>labels</font> <font color = red>money</font> in health care bill “slush funds”",1.0,0.5159933567047119,"House Speaker <font color = green>Jon</font> Boehner <font color = green>labeZs</font> <font color = green>monPy</font> in health care bill “slush funds”","Successful"
0.0,59.0,0.0,0.1922752857208252,"The <font color = red>perpetrator</font> of the <font color = red>Sutherland</font> Springs <font color = red>shooting</font> <font color = red>carried</font> an <font color = red>Antifa</font> <font color = red>flag</font> and told churchgoers “this is a communist <font color = red>revolution</font>.”",1.0,0.5109764933586121,"The <font color = green>perpetraItor</font> of the <font color = green>Sutherliand</font> Springs <font color = green>shoIting</font> <font color = green>carride</font> an <font color = green>ntifa</font> <font color = green>flgag</font> and told churchgoers “this is a communist <font color = green>revPlution</font>.”","Successful"
0.0,15.0,0.0,0.1542593240737915,"Couple Sells Princess Diana Beanie Baby for $93,000 – <font color = red>Fiction</font>",1.0,0.5729644298553467,"Couple Sells Princess Diana Beanie Baby for $93,000 – <font color = green>FiBtion</font>","Successful"
0.0,56.0,0.0,0.11410921812057495,"<font color = red>Bryce</font> <font color = red>Reeves</font> <font color = red>falsely</font> <font color = red>says</font> <font color = red>Terry</font> <font color = red>McAuliffe</font> has <font color = red>stated</font> his <font color = red>desire</font> to be in <font color = red>Clinton's</font> <font color = red>cabinet</font>",0.0,0.4696110486984253,"<font color = red>Byrce</font> <font color = red>Revees</font> <font color = red>fHalsely</font> <font color = red>asys</font> <font color = red>TerrR</font> <font color = red>McAulife</font> has <font color = red>stSated</font> his <font color = red>dtesire</font> to be in <font color = red>ClinDon's</font> <font color = red>cabiWnet</font>","Failed"
0.0,46.0,0.0,0.08431386947631836,"A <font color = red>mounted</font> <font color = red>policeman's</font> <font color = red>horse</font> had its <font color = red>leg</font> broken by <font color = red>protesters</font> during anti-Trump <font color = red>demonstrations</font>.",0.0,0.35626065731048584,"A <font color = red>ounted</font> <font color = red>poilceman's</font> <font color = red>lhorse</font> had its <font color = red>les</font> broken by <font color = red>przotesters</font> during anti-Trump <font color = red>demonstraions</font>.","Failed"
0.0,1.0,1.0,0.5352151393890381,"Bloggers say Gov. Scott Walker is taking a pay raise while freezing salaries for state employees ",1.0,0.5352151393890381,"Bloggers say Gov. Scott Walker is taking a pay raise while freezing salaries for state employees ","Skipped"
0.0,59.0,0.0,0.09372454881668091,"A <font color = red>teenager</font> was <font color = red>killed</font> after his <font color = red>Xbox</font> One malfunctioned and <font color = red>forcefully</font> <font color = red>ejected</font> a <font color = red>disc</font> that <font color = red>slashed</font> his <font color = red>throat</font>.",0.0,0.40830516815185547,"A <font color = red>tenager</font> was <font color = red>illed</font> after his <font color = red>box</font> One malfunctioned and <font color = red>forcfully</font> <font color = red>ejeEcted</font> a <font color = red>dsc</font> that <font color = red>sashed</font> his <font color = red>trhoat</font>.","Failed"
0.0,89.0,0.0,0.17781156301498413,"Newly installed U.S. Secretary of Education <font color = red>Betsy</font> DeVos stipulated that ""all history <font color = red>books</font> will <font color = red>contain</font> only the <font color = red>information</font> that can <font color = red>also</font> be <font color = red>found</font> in the Christian <font color = red>Bible</font>.""",0.0,0.2983478307723999,"Newly installed U.S. Secretary of Education <font color = red>Bets</font> DeVos stipulated that ""all history <font color = red>bojks</font> will <font color = red>ocntain</font> only the <font color = red>pinformation</font> that can <font color = red>laso</font> be <font color = red>fuond</font> in the Christian <font color = red>Bable</font>.""","Failed"
0.0,1.0,1.0,0.6368584632873535,"Fake column spreads unfounded claims",1.0,0.6368584632873535,"Fake column spreads unfounded claims","Skipped"
0.0,31.0,0.0,0.1265043020248413,"A photograph shows a violent anti-Trump <font color = red>protest</font> in the United States in <font color = red>November</font> <font color = red>2016</font>.",1.0,0.5040860772132874,"A photograph shows a violent anti-Trump <font color = green>proetst</font> in the United States in <font color = green>oNvember</font> <font color = green>m2016</font>.","Successful"
0.0,35.0,0.0,0.46612274646759033,"In the wake of a missile strike ordered by President Trump on Syria in April 2017, senior White House officials <font color = red>admitted</font> that it served no actual purpose.",1.0,0.5126174092292786,"In the wake of a missile strike ordered by President Trump on Syria in April 2017, senior White House officials <font color = green>admited</font> that it served no actual purpose.","Successful"
0.0,1.0,1.0,0.5649571418762207,"Costumes, yes, but not Halloween",1.0,0.5649571418762207,"Costumes, yes, but not Halloween","Skipped"
0.0,52.0,0.0,0.19856500625610352,"A <font color = red>7D</font> <font color = red>hologram</font> park in <font color = red>Japan</font> features virtual <font color = red>animals</font> that can be touched by <font color = red>visitors</font>.",0.0,0.3545877933502197,"A <font color = red>D7</font> <font color = red>hologrma</font> park in <font color = red>zapan</font> features virtual <font color = red>animasl</font> that can be touched by <font color = red>Lisitors</font>.","Failed"
0.0,1.0,1.0,0.5543619394302368,"The three winners of the $1.6 Powerball lottery have identified themselves on social media.",1.0,0.5543619394302368,"The three winners of the $1.6 Powerball lottery have identified themselves on social media.","Skipped"
0.0,37.0,0.0,0.36620116233825684,"The household plant Dieffenbachia, one of the most common indoor plants, is so poisonous it can kill a child in one minute and an adult in <font color = red>15</font> <font color = red>minutes</font>.",1.0,0.5223164558410645,"The household plant Dieffenbachia, one of the most common indoor plants, is so poisonous it can kill a child in one minute and an adult in <font color = green>L15</font> <font color = green>minute</font>.","Successful"
0.0,66.0,0.0,0.21136724948883057,"<font color = red>Louie</font> <font color = red>Gohmert</font> says <font color = red>George</font> Washington said a <font color = red>free</font> <font color = red>people</font> should be armed to <font color = red>guard</font> against <font color = red>government</font> <font color = red>tyranny</font>",1.0,0.5619805455207825,"<font color = green>Luoie</font> <font color = green>Gohmerst</font> says <font color = green>eorge</font> Washington said a <font color = green>freUe</font> <font color = green>pekple</font> should be armed to <font color = green>gaurd</font> against <font color = green>governmpent</font> <font color = green>tyranBy</font>","Successful"
0.0,34.0,0.0,0.21243590116500854,"<font color = red>Mike</font> <font color = red>Huckabee</font> <font color = red>said</font> <font color = red>Barack</font> <font color = red>Obama</font> <font color = red>grew</font> up in Kenya",1.0,0.5532387495040894,"<font color = green>EMike</font> <font color = green>Huckaebe</font> <font color = green>asid</font> <font color = green>Barcak</font> <font color = green>Oama</font> <font color = green>grOw</font> up in Kenya","Successful"
0.0,39.0,0.0,0.12254828214645386,"Rep. Trey Gowdy <font color = red>ordered</font> the <font color = red>exhumation</font> of the <font color = red>body</font> of <font color = red>Clinton</font> associate <font color = red>Vince</font> <font color = red>Foster</font>.",1.0,0.5186677575111389,"Rep. Trey Gowdy <font color = green>ordeerd</font> the <font color = green>exSumation</font> of the <font color = green>bndy</font> of <font color = green>Clqinton</font> associate <font color = green>Vuince</font> <font color = green>Fsoter</font>.","Successful"
0.0,49.0,0.0,0.2743932008743286,"President <font color = red>Trump</font> is <font color = red>signing</font> a <font color = red>law</font> legalizing marijuana across the United States.",0.0,0.3847700357437134,"President <font color = red>TrGmp</font> is <font color = red>siging</font> a <font color = red>aw</font> legalizing marijuana across the United States.","Failed"
0.0,1.0,1.0,0.5553619265556335,"Ted Cruz says he's opposed shutdowns, but he hasn't always",1.0,0.5553619265556335,"Ted Cruz says he's opposed shutdowns, but he hasn't always","Skipped"
0.0,24.0,0.0,0.31915533542633057," Recycled hoax falsely <font color = red>claim</font> CIA agent <font color = red>admitted</font> <font color = red>killing</font> actress Marilyn Monroe",1.0,0.5977859497070312," Recycled hoax falsely <font color = green>csaim</font> CIA agent <font color = green>aditted</font> <font color = green>kililng</font> actress Marilyn Monroe","Successful"
0.0,51.0,0.0,0.11988955736160278,"<font color = red>Diane</font> <font color = red>Allen</font> <font color = red>blames</font> Greenhouse <font color = red>Gas</font> <font color = red>Initiative</font> for Ocean <font color = red>Spray</font>’s pending <font color = red>departure</font> from Bordentown",1.0,0.571892261505127,"<font color = green>Dinae</font> <font color = green>lAlen</font> <font color = green>Xlames</font> Greenhouse <font color = green>Gags</font> <font color = green>Iniiative</font> for Ocean <font color = green>Sray</font>’s pending <font color = green>departDre</font> from Bordentown","Successful"
0.0,1.0,1.0,0.7125998139381409,"Gov. Ted Strickland ties Ohio's job losses to John Kasich’s votes as a congressman",1.0,0.7125998139381409,"Gov. Ted Strickland ties Ohio's job losses to John Kasich’s votes as a congressman","Skipped"
0.0,62.0,0.0,0.138968825340271,"<font color = red>Criminals</font> are furtively wedging <font color = red>coins</font> into <font color = red>car</font> door <font color = red>handles</font> in <font color = red>order</font> to more <font color = red>easily</font> <font color = red>break</font> into vehicles.",0.0,0.3849468231201172,"<font color = red>Crminals</font> are furtively wedging <font color = red>coisn</font> into <font color = red>acr</font> door <font color = red>hamdles</font> in <font color = red>ordeKr</font> to more <font color = red>ealsily</font> <font color = red>bZeak</font> into vehicles.","Failed"
0.0,35.0,0.0,0.36490756273269653,"GOP <font color = red>lawmaker</font> Jeff Duncan repeats survey <font color = red>finding</font> that 83 percent of doctors are considering <font color = red>quitting</font> due to Obamacare",1.0,0.5177298188209534,"GOP <font color = green>lawmaQker</font> Jeff Duncan repeats survey <font color = green>findign</font> that 83 percent of doctors are considering <font color = green>uqitting</font> due to Obamacare","Successful"
0.0,24.0,0.0,0.25491398572921753,"<font color = red>Bill</font> Cassidy says <font color = red>Mary</font> Landrieu '<font color = red>put</font> illegal immigrants ahead of veterans'",1.0,0.5878019332885742,"<font color = green>Bll</font> Cassidy says <font color = green>May</font> Landrieu '<font color = green>pt</font> illegal immigrants ahead of veterans'","Successful"
0.0,1.0,1.0,0.7011607885360718,"President Obama’s Visit and Speech at Cape Canaveral  Was Closed to <SPLIT>NASA Employees",1.0,0.7011607885360718,"President Obama’s Visit and Speech at Cape Canaveral  Was Closed to <SPLIT>NASA Employees","Skipped"
0.0,56.0,0.0,0.10338568687438965,"<font color = red>Ann</font> <font color = red>Coulter</font> <font color = red>says</font> no <font color = red>doctors</font> who <font color = red>went</font> to an <font color = red>American</font> medical <font color = red>school</font> will be <font color = red>accepting</font> Obamacare",0.0,0.3986600637435913,"<font color = red>ASnn</font> <font color = red>Couler</font> <font color = red>sasy</font> no <font color = red>dctors</font> who <font color = red>ewnt</font> to an <font color = red>merican</font> medical <font color = red>sKhool</font> will be <font color = red>acepting</font> Obamacare","Failed"
0.0,52.0,0.0,0.11291718482971191,"<font color = red>Leaked</font> conversations <font color = red>revealed</font> that President <font color = red>Trump</font> <font color = red>planned</font> on <font color = red>signing</font> an <font color = red>executive</font> <font color = red>order</font> to <font color = red>abolish</font> impeachment.",1.0,0.521429717540741,"<font color = green>Laked</font> conversations <font color = green>reveaFled</font> that President <font color = green>Trupm</font> <font color = green>panned</font> on <font color = green>signng</font> an <font color = green>exeSutive</font> <font color = green>Dorder</font> to <font color = green>abolisvh</font> impeachment.","Successful"
0.0,25.0,0.0,0.38732755184173584,"The <font color = red>Pants</font> on Fire <font color = red>claim</font> that Ossoff supporters celebrated <font color = red>violence</font> against GOP",1.0,0.6339259743690491,"The <font color = green>PZants</font> on Fire <font color = green>caim</font> that Ossoff supporters celebrated <font color = green>ivolence</font> against GOP","Successful"
0.0,1.0,1.0,0.6345432996749878,"Does the stimulus package really include $300,000 for a sculpture garden?",1.0,0.6345432996749878,"Does the stimulus package really include $300,000 for a sculpture garden?","Skipped"
0.0,21.0,0.0,0.3568158745765686,"Josh Mandel <font color = red>says</font> <font color = red>Sherrod</font> Brown is responsible for Ohio jobs moving to China",1.0,0.5331079363822937,"Josh Mandel <font color = green>asays</font> <font color = green>SDherrod</font> Brown is responsible for Ohio jobs moving to China","Successful"
0.0,27.0,0.0,0.31394726037979126,"Florida GOP <font color = red>says</font> <font color = red>Charlie</font> Crist 'made it easier for Duke to <font color = red>take</font> your money'",1.0,0.5710588097572327,"Florida GOP <font color = green>asys</font> <font color = green>hCarlie</font> Crist 'made it easier for Duke to <font color = green>atke</font> your money'","Successful"
0.0,13.0,0.0,0.48898303508758545,"George W. Bush getting confused on <font color = red>Bible</font> Verse",1.0,0.6977121233940125,"George W. Bush getting confused on <font color = green>ible</font> Verse","Successful"
0.0,17.0,0.0,0.3014979958534241,"Elizabeth Warren: Women Need to Be Raped by Muslims to Prove <font color = red>Tolerance</font>",1.0,0.5352369546890259,"Elizabeth Warren: Women Need to Be Raped by Muslims to Prove <font color = green>Tolrance</font>","Successful"
0.0,1.0,1.0,0.5625874996185303,"Scientific studies demonstrate that the process of adding fluoride to public water reduces the IQ of the individuals in those areas.",1.0,0.5625874996185303,"Scientific studies demonstrate that the process of adding fluoride to public water reduces the IQ of the individuals in those areas.","Skipped"
0.0,60.0,0.0,0.04387634992599487,"A new study <font color = red>reporting</font> on the <font color = red>2015</font> <font color = red>death</font> of a Colorado <font color = red>infant</font> <font color = red>claims</font> the event was the world’s <font color = red>first</font> documented <font color = red>pot</font> <font color = red>overdose</font>.",1.0,0.579988956451416,"A new study <font color = green>rporting</font> on the <font color = green>20s15</font> <font color = green>deQath</font> of a Colorado <font color = green>infanlt</font> <font color = green>laims</font> the event was the world’s <font color = green>frist</font> documented <font color = green>pt</font> <font color = green>ovedrose</font>.","Successful"
0.0,1.0,1.0,0.6258305907249451,"Rhode Island Catholic Bishop Tobin says U.S. Supreme Court decisions on same-sex marriage could nullify any Rhode Island votes on the issue",1.0,0.6258305907249451,"Rhode Island Catholic Bishop Tobin says U.S. Supreme Court decisions on same-sex marriage could nullify any Rhode Island votes on the issue","Skipped"
0.0,38.0,0.0,0.18530768156051636,"<font color = red>Canadian</font> <font color = red>website</font> <font color = red>wrongly</font> <font color = red>links</font> <font color = red>whooping</font> <font color = red>cough</font> <font color = red>vaccine</font> to Zika",1.0,0.5171087384223938,"<font color = green>Canadinan</font> <font color = green>webste</font> <font color = green>wrognly</font> <font color = green>lznks</font> <font color = green>whoopnig</font> <font color = green>couh</font> <font color = green>vaccnie</font> to Zika","Successful"
0.0,1.0,1.0,0.7805923819541931,"Robert Mueller and Nancy Pelosi Had an Affair for 13 Years",1.0,0.7805923819541931,"Robert Mueller and Nancy Pelosi Had an Affair for 13 Years","Skipped"
0.0,1.0,1.0,0.5935289263725281,"Rep. Chet Edwards says he said no to Washington liberals who wanted to take away our guns",1.0,0.5935289263725281,"Rep. Chet Edwards says he said no to Washington liberals who wanted to take away our guns","Skipped"
0.0,55.0,0.0,0.10100042819976807,"<font color = red>Chris</font> <font color = red>Christie</font> <font color = red>says</font> <font color = red>Bernie</font> <font color = red>Sanders</font>’s <font color = red>plan</font> is 'to <font color = red>raise</font> your taxes to 90 <font color = red>percent'</font>",0.0,0.31064337491989136,"<font color = red>Chri</font> <font color = red>Chrihtie</font> <font color = red>sayU</font> <font color = red>Brnie</font> <font color = red>nanders</font>’s <font color = red>plna</font> is 'to <font color = red>rise</font> your taxes to 90 <font color = red>percetn'</font>","Failed"
0.0,48.0,0.0,0.07688188552856445,"The <font color = red>government</font> of Thailand <font color = red>issued</font> a <font color = red>warning</font> about <font color = red>canned</font> <font color = red>food</font> <font color = red>contaminated</font> with <font color = red>HIV</font>.",1.0,0.554408848285675,"The <font color = green>goernment</font> of Thailand <font color = green>issed</font> a <font color = green>wanring</font> about <font color = green>xcanned</font> <font color = green>fohod</font> <font color = green>contamniated</font> with <font color = green>IV</font>.","Successful"
0.0,15.0,0.0,0.3161824345588684,"Special Forces Soldier John Martin Arrested After <font color = red>Clash</font> with Protestors",1.0,0.500339150428772,"Special Forces Soldier John Martin Arrested After <font color = green>lCash</font> with Protestors","Successful"
0.0,33.0,0.0,0.19141465425491333,"<font color = red>Fake</font> <font color = red>story</font> about President <font color = red>Trump</font> greenlighting Congress to <font color = red>ramp</font> up <font color = red>Clinton</font> investigation",1.0,0.5772597789764404,"<font color = green>Fkke</font> <font color = green>stoky</font> about President <font color = green>TrumVp</font> greenlighting Congress to <font color = green>armp</font> up <font color = green>lCinton</font> investigation","Successful"
0.0,39.0,0.0,0.3848492503166199,"A <font color = red>photograph</font> <font color = red>shows</font> Hillary Clinton and her college roommate <font color = red>walking</font> topless in the 1960s.",1.0,0.5362909436225891,"A <font color = green>potograph</font> <font color = green>shosw</font> Hillary Clinton and her college roommate <font color = green>Twalking</font> topless in the 1960s.","Successful"
0.0,25.0,0.0,0.3177785873413086,"Assembly Majority Leader Lou Greenwald claims money in state budget would provide tax break for all New Jerseyans, <font color = red>including</font> millionaires",1.0,0.5935888886451721,"Assembly Majority Leader Lou Greenwald claims money in state budget would provide tax break for all New Jerseyans, <font color = green>includig</font> millionaires","Successful"
0.0,21.0,0.0,0.42783254384994507,"<font color = red>Obama</font> says preventive care <font color = red>saves</font> money. It doesn't.",1.0,0.5263978242874146,"<font color = green>Obaam</font> says preventive care <font color = green>savs</font> money. It doesn't.","Successful"
0.0,16.0,0.0,0.426876962184906,"<font color = red>Website</font> misquotes former Starbucks chairman Howard Schultz about views on marriage",1.0,0.5674896240234375,"<font color = green>Webite</font> misquotes former Starbucks chairman Howard Schultz about views on marriage","Successful"
0.0,61.0,0.0,0.20322400331497192,"A respected <font color = red>physicist</font> has <font color = red>warned</font> that <font color = red>fidget</font> <font color = red>spinners</font> <font color = red>could</font> have a <font color = red>harmful</font> effect on the Earth’s <font color = red>center</font> of <font color = red>gravity</font>.",1.0,0.6009318232536316,"A respected <font color = green>physicst</font> has <font color = green>warnged</font> that <font color = green>fidegt</font> <font color = green>sipnners</font> <font color = green>coupd</font> have a <font color = green>ahrmful</font> effect on the Earth’s <font color = green>ecnter</font> of <font color = green>gravit</font>.","Successful"
0.0,19.0,0.0,0.27368688583374023,"Fake news says <font color = red>Chuck</font> Schumer had affair with <font color = red>teenage</font> cheerleader",1.0,0.5112084150314331,"Fake news says <font color = green>kChuck</font> Schumer had affair with <font color = green>teHenage</font> cheerleader","Successful"
0.0,38.0,0.0,0.10135406255722046,"<font color = red>Story</font> tying <font color = red>Roy</font> <font color = red>Moore</font> <font color = red>accuser</font> to <font color = red>Obamas</font> is <font color = red>fake</font>",1.0,0.5703465342521667,"<font color = green>Stmry</font> tying <font color = green>Ro</font> <font color = green>oMore</font> <font color = green>acuser</font> to <font color = green>NObamas</font> is <font color = green>faGke</font>","Successful"
0.0,30.0,0.0,0.2838957905769348,"Muslims <font color = red>assaulted</font> a <font color = red>Denny's</font> waitress for serving <font color = red>bacon</font> during the holy month of <font color = red>Ramadan</font>.",1.0,0.5116541385650635,"Muslims <font color = green>assmaulted</font> a <font color = green>Dnny's</font> waitress for serving <font color = green>bcon</font> during the holy month of <font color = green>ERamadan</font>.","Successful"
0.0,27.0,0.0,0.16388118267059326,"<font color = red>Fiorina</font> <font color = red>levies</font> out-of-date <font color = red>charge</font> on women <font color = red>job</font> losses under Obama",1.0,0.5603395700454712,"<font color = green>Fioriha</font> <font color = green>lcevies</font> out-of-date <font color = green>chrge</font> on women <font color = green>jb</font> losses under Obama","Successful"
0.0,38.0,0.0,0.11915391683578491,"A <font color = red>zoo</font> in <font color = red>China</font> <font color = red>named</font> a <font color = red>baby</font> <font color = red>gorilla</font> <font color = red>Harambe</font> <font color = red>McHarambeface</font>.",0.0,0.336463987827301,"A <font color = red>zoT</font> in <font color = red>hina</font> <font color = red>naGed</font> a <font color = red>bby</font> <font color = red>orilla</font> <font color = red>Harmbe</font> <font color = red>McHarmbeface</font>.","Failed"
0.0,47.0,0.0,0.09738612174987793,"<SPLIT>“<font color = red>The</font> <font color = red>unvaccinated</font> <font color = red>Amish</font> <font color = red>rarely</font> <font color = red>get</font> <font color = red>cancer</font>, <font color = red>autism</font>, or <font color = red>heart</font> <font color = red>disease</font>.” ",1.0,0.5632733702659607,"<SPLIT>“<font color = green>he</font> <font color = green>ungvaccinated</font> <font color = green>Amihs</font> <font color = green>rarly</font> <font color = green>gKt</font> <font color = green>cncer</font>, <font color = green>autksm</font>, or <font color = green>ehart</font> <font color = green>diseae</font>.” ","Successful"
0.0,29.0,0.0,0.16860216856002808,"<font color = red>Bill</font> Maher says that some natural <font color = red>gas</font> <font color = red>pipes</font> are made of <font color = red>wood</font>",1.0,0.6476540565490723,"<font color = green>Bil</font> Maher says that some natural <font color = green>ga</font> <font color = green>ippes</font> are made of <font color = green>Jood</font>","Successful"
0.0,1.0,1.0,0.676020085811615,"Victoria Taft says city spent nearly $1 million on redundant bike signs ",1.0,0.676020085811615,"Victoria Taft says city spent nearly $1 million on redundant bike signs ","Skipped"
0.0,38.0,0.0,0.1939237117767334,"A <font color = red>photograph</font> <font color = red>shows</font> a <font color = red>baby</font> <font color = red>moose</font> <font color = red>holding</font> a <font color = red>rainbow</font> <font color = red>flag</font>.",0.0,0.4150508642196655,"A <font color = red>pohtograph</font> <font color = red>sohws</font> a <font color = red>bby</font> <font color = red>mooe</font> <font color = red>holdinlg</font> a <font color = red>ranbow</font> <font color = red>flaG</font>.","Failed"
0.0,78.0,0.0,0.056060731410980225,"<font color = red>Law</font> <font color = red>enforcement</font> agencies <font color = red>recommend</font> that <font color = red>people</font> <font color = red>wash</font> the <font color = red>handle</font> on <font color = red>shopping</font> <font color = red>carts</font> before <font color = red>using</font> them to <font color = red>avoid</font> <font color = red>potential</font> <font color = red>exposure</font> to <font color = red>fentanyl</font>.",0.0,0.3290582299232483,"<font color = red>Lqw</font> <font color = red>enforcmeent</font> agencies <font color = red>recommAend</font> that <font color = red>peope</font> <font color = red>wsah</font> the <font color = red>handlj</font> on <font color = red>shoppng</font> <font color = red>narts</font> before <font color = red>uksing</font> them to <font color = red>aviod</font> <font color = red>pjtential</font> <font color = red>eAposure</font> to <font color = red>feIntanyl</font>.","Failed"
0.0,1.0,1.0,0.501125693321228,"NASA: November Blackout Confirmed, 15 Days of Darkness Ahead",1.0,0.501125693321228,"NASA: November Blackout Confirmed, 15 Days of Darkness Ahead","Skipped"
0.0,1.0,1.0,0.7945435643196106,"New Boston GOP says Democrats left state deficit",1.0,0.7945435643196106,"New Boston GOP says Democrats left state deficit","Skipped"
0.0,37.0,0.0,0.23817938566207886,"Donald Trump <font color = red>wrongly</font> says Hillary Clinton '<font color = red>wants</font> to <font color = red>go</font> to a single-payer <font color = red>plan'</font> for health care",1.0,0.6153855323791504,"Donald Trump <font color = green>Rwrongly</font> says Hillary Clinton '<font color = green>wnats</font> to <font color = green>o</font> to a single-payer <font color = green>plna'</font> for health care","Successful"
0.0,62.0,0.0,0.24166136980056763,"State <font color = red>Sen</font>. Kevin O’<font color = red>Toole</font> <font color = red>claims</font> some 9/11 <font color = red>hijackers</font> <font color = red>used</font> New Jersey <font color = red>driver</font>’s licenses to <font color = red>carry</font> out terrorist attacks",1.0,0.506219744682312,"State <font color = green>Sne</font>. Kevin O’<font color = green>Towle</font> <font color = green>caims</font> some 9/11 <font color = green>eijackers</font> <font color = green>tsed</font> New Jersey <font color = green>drver</font>’s licenses to <font color = green>carBry</font> out terrorist attacks","Successful"
0.0,1.0,1.0,0.5589146018028259,"The United States spent $5 billion on Ukraine anti-government riots",1.0,0.5589146018028259,"The United States spent $5 billion on Ukraine anti-government riots","Skipped"
0.0,1.0,1.0,0.5837743878364563,"GOP leader: Supreme Court has ruled 13 times that Obama exceeded his constitutional authority",1.0,0.5837743878364563,"GOP leader: Supreme Court has ruled 13 times that Obama exceeded his constitutional authority","Skipped"
0.0,1.0,1.0,0.6385905742645264,"Sen. Alan Hays claims tax dollars not being used to sue voters on redistricting amendment ",1.0,0.6385905742645264,"Sen. Alan Hays claims tax dollars not being used to sue voters on redistricting amendment ","Skipped"
0.0,48.0,0.0,0.043292105197906494,"<font color = red>Newt</font> Gingrich <font color = red>says</font> no <font color = red>federal</font> <font color = red>official</font> is allowed to <font color = red>say</font> ""<font color = red>Merry</font> <font color = red>Christmas</font>""",0.0,0.1952797770500183,"<font color = red>UNewt</font> Gingrich <font color = red>Ysays</font> no <font color = red>fderal</font> <font color = red>fficial</font> is allowed to <font color = red>zay</font> ""<font color = red>Mery</font> <font color = red>CSristmas</font>""","Failed"
0.0,44.0,0.0,0.10046231746673584,"<font color = red>Trump's</font> <font color = red>Pants</font> on Fire for <font color = red>claiming</font> '<font color = red>serious</font> voter <font color = red>fraud'</font> <font color = red>occurred</font> in <font color = red>Virginia</font>",1.0,0.5406464338302612,"<font color = green>Trupm's</font> <font color = green>Pnts</font> on Fire for <font color = green>cJaiming</font> '<font color = green>seirous</font> voter <font color = green>fruad'</font> <font color = green>ccurred</font> in <font color = green>VirLinia</font>","Successful"
0.0,21.0,0.0,0.4276224374771118,"<SPLIT>4,250% increase in fetal deaths reported to VAERS after flu shot given to <font color = red>pregnant</font> women ",1.0,0.5210819840431213,"<SPLIT>4,250% increase in fetal deaths reported to VAERS after flu shot given to <font color = green>pergnant</font> women ","Successful"
0.0,22.0,0.0,0.3696645498275757,"'Marketplace' host Kai Ryssdal <font color = red>talks</font> CBO report on minimum <font color = red>wage</font> and lost jobs",1.0,0.531998336315155,"'Marketplace' host Kai Ryssdal <font color = green>taNks</font> CBO report on minimum <font color = green>wae</font> and lost jobs","Successful"
